Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,CustomerSince,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,AcceptedCmpCurrent,NumPurchases,AmountSpent,AmountPerPurchase,PersonsInHome
1986,UnderGraduate,In Relationship,23477.0,1,0,2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,7,147,20.704225352112676,3
1956,UnderGraduate,In Relationship,58116.0,0,1,2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,14,443,31.418439716312058,3
1963,PhD,Single,72968.0,0,0,2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,18,1958,108.1767955801105,2
1971,Master,In Relationship,39791.0,0,1,2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,8,174,21.48148148148148,3
1947,Master,Single,91712.0,0,0,2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,27,2217,81.80811808118081,2
1958,UnderGraduate,Single,94472.0,0,1,2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,15,1691,111.98675496688742,3
1960,UnderGraduate,In Relationship,13672.0,1,1,2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,4,25,6.097560975609756,4
1980,Master,In Relationship,96547.0,0,0,2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,21,809,38.34123222748815,2
1975,UnderGraduate,In Relationship,79205.0,0,0,2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,15,895,59.271523178807946,2
1975,PhD,In Relationship,56559.0,0,1,2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,15,484,32.05298013245033,3
1973,PhD,In Relationship,32644.0,1,0,2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,14,413,29.29078014184397,3
1980,Master,Single,67506.0,0,1,2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,11,331,29.81981981981982,3
1970,UnderGraduate,Single,24206.0,1,0,2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,4,25,6.097560975609756,3
1967,PhD,Single,28420.0,1,0,2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,3,13,4.193548387096774,3
1970,UnderGraduate,In Relationship,22979.0,1,0,2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,7,115,16.19718309859155,3
1966,UnderGraduate,Single,33279.0,0,0,2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,3,16,5.161290322580645,2
1972,Master,Single,46423.0,1,1,2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,6,92,15.081967213114755,4
1977,UnderGraduate,In Relationship,30368.0,0,1,2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,5,52,10.19607843137255,3
1970,UnderGraduate,In Relationship,63684.0,0,1,2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,20,1464,72.83582089552239,3
1964,UnderGraduate,Single,41638.0,0,1,2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,13,441,33.66412213740458,3
1959,PhD,Single,68805.0,0,1,2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,11,283,25.495495495495497,3
1966,PhD,In Relationship,65814.0,0,1,2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,20,747,37.16417910447761,3
1958,UnderGraduate,Single,71964.0,0,0,2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,16,1870,116.14906832298135,2
1986,UnderGraduate,Single,39146.0,1,0,2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,8,165,20.37037037037037,3
1977,UnderGraduate,In Relationship,96876.0,0,0,2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,23,1941,84.02597402597402,2
1981,High School,In Relationship,34445.0,0,0,2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,21,839,39.763033175355446,2
1958,UnderGraduate,Single,68281.0,0,0,2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,24,1655,68.67219917012447,2
1975,Master,In Relationship,37284.0,1,1,2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,3,23,7.419354838709677,4
1983,UnderGraduate,In Relationship,36790.0,0,0,2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,5,66,12.941176470588236,2
1967,UnderGraduate,In Relationship,27943.0,1,1,2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,5,37,7.254901960784315,4
1951,UnderGraduate,Single,22263.0,1,1,2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,4,21,5.121951219512195,4
1972,UnderGraduate,In Relationship,30261.0,1,2,2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,3,22,7.096774193548387,5
1978,UnderGraduate,In Relationship,28587.0,1,0,2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,6,78,12.78688524590164,3
1982,Master,In Relationship,43815.0,1,0,2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,5,79,15.490196078431374,3
1956,UnderGraduate,In Relationship,48195.0,1,1,2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,11,265,23.873873873873876,4
1952,Master,In Relationship,77027.0,0,1,2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,17,1175,68.71345029239765,3
1965,PhD,In Relationship,71322.0,0,1,2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,26,1305,50.0,3
1979,Master,In Relationship,32765.0,1,0,2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,6,46,7.540983606557377,3
1965,UnderGraduate,In Relationship,29672.0,1,1,2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,3,25,8.064516129032258,4
1953,UnderGraduate,Single,23272.0,0,0,2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,4,46,11.219512195121952,2
1949,Master,In Relationship,49912.0,0,1,2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,22,874,39.54751131221719,3
1985,Master,In Relationship,7500.0,1,0,2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,6,100,16.393442622950822,3
1947,PhD,Single,68117.0,0,1,2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,23,930,40.259740259740255,3
1955,UnderGraduate,In Relationship,67225.0,0,1,2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,20,868,43.18407960199005,3
1976,UnderGraduate,In Relationship,17649.0,1,0,2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,6,45,7.3770491803278695,3
1975,UnderGraduate,In Relationship,55914.0,0,1,2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,25,1260,50.199203187250994,3
1984,UnderGraduate,In Relationship,40059.0,1,0,2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,11,414,37.2972972972973,3
1950,UnderGraduate,In Relationship,60905.0,0,1,2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,13,392,29.923664122137406,3
1977,UnderGraduate,In Relationship,75330.0,1,1,2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,25,1109,44.18326693227091,4
1951,UnderGraduate,Single,60689.0,0,1,2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,18,639,35.30386740331492,3
1984,UnderGraduate,In Relationship,38680.0,1,0,2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,5,79,15.490196078431374,3
1982,UnderGraduate,In Relationship,61416.0,0,0,2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,23,1665,72.07792207792207,2
1991,UnderGraduate,Single,49767.0,0,0,2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,17,692,40.46783625730994,2
1970,UnderGraduate,Single,83273.0,1,2,2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,19,1392,72.87958115183245,5
1981,UnderGraduate,In Relationship,29009.0,1,0,2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,5,44,8.627450980392158,3
1979,Master,In Relationship,45057.0,1,0,2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,5,50,9.803921568627452,3
1971,UnderGraduate,In Relationship,37150.0,1,0,2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,13,467,35.648854961832065,3
1970,UnderGraduate,Single,43020.0,1,0,2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,9,223,24.505494505494507,3
1959,UnderGraduate,In Relationship,53154.0,0,1,2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,8,158,19.506172839506174,3
1973,UnderGraduate,In Relationship,65308.0,0,0,2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,27,1211,44.686346863468636,2
1970,UnderGraduate,Single,76467.0,1,0,2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,12,1575,130.16528925619835,3
1947,Master,In Relationship,81044.0,0,0,2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,21,1208,57.25118483412322,2
1951,UnderGraduate,In Relationship,32871.0,1,1,2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,4,43,10.487804878048781,4
1975,UnderGraduate,Single,55801.0,1,1,2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,15,527,34.90066225165563,4
1959,UnderGraduate,Single,76320.0,0,1,2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,13,932,71.14503816793894,3
1955,Master,Single,36927.0,1,1,2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,6,71,11.639344262295083,4
1953,UnderGraduate,In Relationship,48794.0,1,1,2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,4,54,13.170731707317074,4
1965,UnderGraduate,Single,23478.0,0,0,2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,6,129,21.147540983606557,2
1973,UnderGraduate,Single,71128.0,1,0,2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,24,1615,67.01244813278008,3
1976,PhD,Single,70179.0,0,1,2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,23,1034,44.76190476190476,3
1950,UnderGraduate,In Relationship,59462.0,0,1,2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,23,1088,47.099567099567096,3
1969,UnderGraduate,In Relationship,38361.0,1,0,2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,7,137,19.295774647887324,3
1982,PhD,In Relationship,70038.0,0,0,2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,16,1244,77.2670807453416,2
1978,UnderGraduate,In Relationship,42554.0,1,1,2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,5,41,8.03921568627451,4
1974,UnderGraduate,In Relationship,67445.0,0,1,2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,27,1174,43.321033210332104,3
1951,UnderGraduate,Single,67046.0,0,1,2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,13,993,75.80152671755725,3
1948,UnderGraduate,In Relationship,42192.0,0,0,2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,6,100,16.393442622950822,2
1952,PhD,In Relationship,77610.0,0,1,2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,15,1680,111.25827814569537,3
1984,UnderGraduate,In Relationship,31761.0,1,0,2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,7,98,13.802816901408452,3
1979,UnderGraduate,In Relationship,34350.0,1,0,2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,4,48,11.707317073170733,3
1949,UnderGraduate,In Relationship,54591.0,0,1,2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,16,519,32.2360248447205,3
1956,UnderGraduate,In Relationship,71866.0,0,1,2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,19,715,37.43455497382199,3
1969,UnderGraduate,In Relationship,25293.0,1,0,2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,4,37,9.02439024390244,3
1987,PhD,Single,42000.0,0,0,2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,18,653,36.07734806629834,2
1983,UnderGraduate,In Relationship,69520.0,0,0,2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,20,1455,72.38805970149254,2
1970,UnderGraduate,Single,64713.0,1,0,2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,17,602,35.2046783625731,3
1977,Master,In Relationship,27889.0,1,0,2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,4,26,6.341463414634147,3
1960,High School,Single,22123.0,0,0,2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,6,102,16.721311475409838,2
1973,UnderGraduate,In Relationship,27803.0,1,0,2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,7,176,24.7887323943662,3
1960,UnderGraduate,In Relationship,51651.0,0,1,2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,13,433,33.05343511450382,3
1988,UnderGraduate,In Relationship,68487.0,0,0,2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,29,1366,46.94158075601374,2
1969,UnderGraduate,In Relationship,56796.0,0,1,2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,24,1001,41.53526970954356,3
1992,Master,In Relationship,87000.0,0,0,2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,17,961,56.198830409356724,2
1959,UnderGraduate,In Relationship,79823.0,0,1,2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,22,1518,68.68778280542986,3
1980,UnderGraduate,Single,30828.0,1,0,2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,6,56,9.18032786885246,3
1971,Master,In Relationship,34109.0,0,1,2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,3,22,7.096774193548387,3
1974,Master,Single,53367.0,1,1,2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,14,400,28.368794326241137,4
1969,High School,In Relationship,22390.0,0,0,2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,3,26,8.387096774193548,2
1976,UnderGraduate,In Relationship,71322.0,0,1,2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,12,350,28.925619834710744,3
1993,UnderGraduate,Single,79244.0,0,0,2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,1216,57.6303317535545,2
1949,Master,In Relationship,49912.0,0,1,2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,22,874,39.54751131221719,3
1950,PhD,In Relationship,48699.0,1,1,2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,4,40,9.756097560975611,4
1975,UnderGraduate,In Relationship,80144.0,0,0,2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,18,1367,75.52486187845304,2
1956,UnderGraduate,Single,54252.0,1,1,2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,10,264,26.13861386138614,4
1976,Master,In Relationship,81929.0,1,0,2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,18,2053,113.42541436464087,3
1975,UnderGraduate,In Relationship,76068.0,0,1,2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,9,1376,151.2087912087912,3
1976,Master,In Relationship,53204.0,1,1,2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,4,45,10.975609756097562,4
1949,PhD,In Relationship,67911.0,0,1,2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,24,976,40.49792531120332,3
1984,Master,In Relationship,14796.0,1,0,2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,4,51,12.439024390243903,3
1974,PhD,In Relationship,78128.0,0,1,2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,18,1264,69.8342541436464,3
1972,High School,In Relationship,14188.0,0,0,2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,6,75,12.295081967213115,2
1986,High School,In Relationship,20425.0,1,0,2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,5,57,11.176470588235295,3
1962,Master,In Relationship,58646.0,0,1,2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,7,140,19.71830985915493,3
1970,UnderGraduate,Single,72967.0,0,1,2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,17,497,29.064327485380115,3
1949,Master,In Relationship,48150.0,0,1,2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,10,266,26.33663366336634,3
1961,UnderGraduate,Single,82332.0,0,0,2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,20,2006,99.80099502487562,2
1955,UnderGraduate,Single,58275.0,1,1,2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,17,615,35.96491228070175,4
1981,PhD,In Relationship,44953.0,0,0,2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,23,1021,44.1991341991342,2
1953,UnderGraduate,In Relationship,34587.0,1,1,2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,4,22,5.365853658536586,4
1974,Master,In Relationship,43018.0,0,1,2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,6,133,21.803278688524593,3
1954,Master,In Relationship,45736.0,0,1,2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,14,437,30.99290780141844,3
1969,Master,In Relationship,66476.0,0,1,2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,24,1013,42.03319502074689,3
1981,Master,In Relationship,27733.0,1,0,2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,5,57,11.176470588235295,3
1952,PhD,In Relationship,69805.0,0,1,2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,25,1038,41.35458167330677,3
1962,Master,Single,72217.0,0,0,2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,21,1573,74.54976303317535,2
1971,UnderGraduate,Single,25818.0,1,0,2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,3,28,9.032258064516128,3
1976,Master,In Relationship,37509.0,1,0,2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,7,123,17.323943661971832,3
1976,Master,In Relationship,25176.0,1,1,2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,13,4.193548387096774,4
1980,UnderGraduate,In Relationship,43586.0,0,1,2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,7,132,18.591549295774648,3
1956,Master,In Relationship,53230.0,0,1,2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,19,732,38.32460732984293,3
1957,UnderGraduate,In Relationship,50116.0,1,1,2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,5,66,12.941176470588236,4
1972,UnderGraduate,In Relationship,84906.0,0,0,2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,23,1631,70.6060606060606,2
1966,UnderGraduate,In Relationship,61286.0,0,1,2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,16,608,37.763975155279496,3
1986,PhD,In Relationship,82333.0,0,0,2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,17,1822,106.54970760233917,2
1965,PhD,In Relationship,65220.0,0,0,2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,19,1282,67.12041884816753,2
1974,UnderGraduate,In Relationship,33590.0,2,1,2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,3,8,2.5806451612903225,5
1976,UnderGraduate,Single,30992.0,1,0,2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,4,43,10.487804878048781,3
1976,Master,Single,72309.0,0,0,2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,19,1931,101.09947643979056,2
1949,PhD,In Relationship,156924.0,0,0,2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80.0,2
1980,High School,In Relationship,16005.0,1,0,2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,5,103,20.196078431372552,3
1957,Master,Single,65487.0,0,0,2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,14,1169,82.90780141843972,2
1965,UnderGraduate,In Relationship,58692.0,0,1,2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,14,395,28.01418439716312,3
1969,UnderGraduate,Single,40590.0,1,1,2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,10,258,25.544554455445546,4
1970,UnderGraduate,Single,20587.0,1,0,2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,4,25,6.097560975609756,3
1954,Master,Single,62637.0,0,1,2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,9,185,20.329670329670332,3
1966,Master,Single,29435.0,1,1,2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,7,180,25.35211267605634,4
1974,UnderGraduate,Single,19346.0,1,0,2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,4,22,5.365853658536586,3
1971,UnderGraduate,In Relationship,35788.0,1,1,2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,5,44,8.627450980392158,4
1968,UnderGraduate,Single,36997.0,1,1,2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,7,94,13.23943661971831,4
1957,UnderGraduate,In Relationship,23539.0,0,0,2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,6,81,13.278688524590164,2
1973,UnderGraduate,Single,65333.0,0,1,2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,21,798,37.81990521327014,3
1957,UnderGraduate,Single,78499.0,0,0,2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,18,1334,73.70165745856353,2
1971,PhD,In Relationship,29732.0,1,0,2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,4,38,9.26829268292683,3
1960,Master,In Relationship,41275.0,1,2,2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,7,61,8.591549295774648,5
1973,PhD,In Relationship,63516.0,1,1,2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,12,300,24.793388429752067,4
1962,PhD,In Relationship,42769.0,0,1,2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,6,88,14.426229508196721,3
1958,Master,In Relationship,49572.0,1,1,2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,5,54,10.588235294117649,4
1972,UnderGraduate,In Relationship,69209.0,0,0,2012,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,14,1782,126.38297872340426,2
1976,UnderGraduate,In Relationship,17148.0,1,0,2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,7,68,9.577464788732394,3
1969,UnderGraduate,Single,40590.0,1,1,2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,10,258,25.544554455445546,4
1976,Master,In Relationship,30560.0,1,0,2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,4,31,7.560975609756098,3
1983,Master,In Relationship,32146.0,1,0,2014,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,6,66,10.819672131147541,3
1964,Master,Single,41713.0,1,1,2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,8,174,21.48148148148148,4
1975,Master,In Relationship,34176.0,0,1,2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,4,28,6.829268292682928,3
1955,PhD,In Relationship,58482.0,0,1,2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,20,731,36.3681592039801,3
1965,UnderGraduate,Single,59686.0,0,1,2014,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,11,274,24.684684684684687,3
1964,PhD,In Relationship,60896.0,0,1,2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,23,1701,73.63636363636363,3
1980,UnderGraduate,In Relationship,62994.0,1,0,2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,12,312,25.785123966942148,3
1957,UnderGraduate,In Relationship,47320.0,0,1,2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,14,414,29.361702127659576,3
1949,Master,Single,74859.0,0,0,2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,22,1565,70.81447963800905,2
1992,High School,Single,15253.0,1,0,2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,4,29,7.073170731707318,3
1974,PhD,Single,31560.0,1,0,2013,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,6,94,15.40983606557377,3
1954,UnderGraduate,Single,72071.0,0,1,2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,17,1338,78.24561403508771,3
1990,Master,Single,91172.0,0,0,2013,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,14,1092,77.4468085106383,2
1984,UnderGraduate,In Relationship,90000.0,0,0,2013,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,17,1479,86.49122807017544,2
